"Indexcd","Idxtrd01","Idxtrd08"
"000300","2016-07-26","1.197900"
"000300","2016-07-27","-1.570400"
"000300","2016-07-28","0.089900"
"000300","2016-07-29","-0.534200"
"000300","2016-08-01","-0.846500"
"000300","2016-08-02","0.385400"
"000300","2016-08-03","0.139700"
"000300","2016-08-04","0.243700"
"000300","2016-08-05","0.119400"
"000300","2016-08-08","0.907100"
"000300","2016-08-09","0.704900"
"000300","2016-08-10","-0.418800"
"000300","2016-08-11","-0.307700"
"000300","2016-08-12","1.882700"
"000300","2016-08-15","3.011000"
"000300","2016-08-16","-0.447300"
"000300","2016-08-17","-0.153800"
"000300","2016-08-18","-0.253900"
"000300","2016-08-19","0.015900"
"000300","2016-08-22","-0.838800"
"000300","2016-08-23","0.150900"
"000300","2016-08-24","-0.358100"
"000300","2016-08-25","-0.627400"
"000300","2016-08-26","-0.056900"
"000300","2016-08-29","0.020900"
"000300","2016-08-30","0.127200"
"000300","2016-08-31","0.477300"
"000300","2016-09-01","-0.787800"
"000300","2016-09-02","0.379700"
"000300","2016-09-05","0.167900"
"000300","2016-09-06","0.691200"
"000300","2016-09-07","-0.054100"
"000300","2016-09-08","-0.037500"
"000300","2016-09-09","-0.644400"
"000300","2016-09-12","-1.670900"
"000300","2016-09-13","-0.069600"
"000300","2016-09-14","-0.662600"
"000300","2016-09-19","0.753200"
"000300","2016-09-20","-0.175300"
"000300","2016-09-21","0.283400"
"000300","2016-09-22","0.749500"
"000300","2016-09-23","-0.469600"
"000300","2016-09-26","-1.690700"
"000300","2016-09-27","0.635700"
"000300","2016-09-28","-0.304400"
"000300","2016-09-29","0.417700"
"000300","2016-09-30","0.274300"
"000300","2016-10-10","1.247500"
"000300","2016-10-11","0.385200"
"000300","2016-10-12","-0.198000"
"000300","2016-10-13","0.079900"
"000300","2016-10-14","0.097000"
"000300","2016-10-17","-0.846000"
"000300","2016-10-18","1.325600"
"000300","2016-10-19","-0.153300"
"000300","2016-10-20","0.071300"
"000300","2016-10-21","0.275300"
"000300","2016-10-24","1.197100"
"000300","2016-10-25","-0.003700"
"000300","2016-10-26","-0.375800"
"000300","2016-10-27","-0.271400"
"000300","2016-10-28","-0.166500"
"000300","2016-10-31","-0.115200"
"000300","2016-11-01","0.682600"
"000300","2016-11-02","-0.765100"
"000300","2016-11-03","0.952000"
"000300","2016-11-04","-0.324200"
"000300","2016-11-07","0.072100"
"000300","2016-11-08","0.432800"
"000300","2016-11-09","-0.535800"
"000300","2016-11-10","1.120100"
"000300","2016-11-11","0.784800"
"000300","2016-11-14","0.381200"
"000300","2016-11-15","-0.011000"
"000300","2016-11-16","-0.008100"
"000300","2016-11-17","0.202400"
"000300","2016-11-18","-0.555200"
"000300","2016-11-21","0.692200"
"000300","2016-11-22","0.792000"
"000300","2016-11-23","0.183500"
"000300","2016-11-24","0.403200"
"000300","2016-11-25","0.933200"
"000300","2016-11-28","0.391400"
"000300","2016-11-29","0.819200"
"000300","2016-11-30","-0.730600"
"000300","2016-12-01","0.764100"
"000300","2016-12-02","-1.012100"
"000300","2016-12-05","-1.687400"
"000300","2016-12-06","-0.295600"
"000300","2016-12-07","0.479700"
"000300","2016-12-08","-0.161200"
"000300","2016-12-09","0.678800"
"000300","2016-12-12","-2.419200"
"000300","2016-12-13","-0.121500"
"000300","2016-12-14","-0.766200"
"000300","2016-12-15","-1.139700"
"000300","2016-12-16","0.167600"
"000300","2016-12-19","-0.509500"
"000300","2016-12-20","-0.598400"
"000300","2016-12-21","0.890600"
"000300","2016-12-22","-0.085800"
"000300","2016-12-23","-0.841600"
"000300","2016-12-26","0.447500"
"000300","2016-12-27","-0.181100"
"000300","2016-12-28","-0.437100"
"000300","2016-12-29","-0.124900"
"000300","2016-12-30","0.373500"
"000300","2017-01-03","0.971200"
"000300","2017-01-04","0.780500"
"000300","2017-01-05","-0.015500"
"000300","2017-01-06","-0.597500"
"000300","2017-01-09","0.484900"
"000300","2017-01-10","-0.167300"
"000300","2017-01-11","-0.708000"
"000300","2017-01-12","-0.506000"
"000300","2017-01-13","0.069000"
"000300","2017-01-16","-0.014000"
"000300","2017-01-17","0.208200"
"000300","2017-01-18","0.391100"
"000300","2017-01-19","-0.301700"
"000300","2017-01-20","0.768900"
"000300","2017-01-23","0.274000"
"000300","2017-01-24","0.011000"
"000300","2017-01-25","0.340400"
"000300","2017-01-26","0.357100"
"000300","2017-02-03","-0.692700"
"000300","2017-02-06","0.259000"
"000300","2017-02-07","-0.222900"
"000300","2017-02-08","0.523000"
"000300","2017-02-09","0.384400"
"000300","2017-02-10","0.506300"
"000300","2017-02-13","0.667600"
"000300","2017-02-14","-0.013700"
"000300","2017-02-15","-0.410100"
"000300","2017-02-16","0.561700"
"000300","2017-02-17","-0.566400"
"000300","2017-02-20","1.459900"
"000300","2017-02-21","0.329300"
"000300","2017-02-22","0.199100"
"000300","2017-02-23","-0.470900"
"000300","2017-02-24","0.015200"
"000300","2017-02-27","-0.795300"
"000300","2017-02-28","0.191100"
"000300","2017-03-01","0.163000"
"000300","2017-03-02","-0.674900"
"000300","2017-03-03","-0.210600"
"000300","2017-03-06","0.543200"
"000300","2017-03-07","0.216800"
"000300","2017-03-08","-0.151300"
"000300","2017-03-09","-0.631700"
"000300","2017-03-10","0.027700"
"000300","2017-03-13","0.881200"
"000300","2017-03-14","-0.040600"
"000300","2017-03-15","0.201100"
"000300","2017-03-16","0.515700"
"000300","2017-03-17","-1.025500"
"000300","2017-03-20","0.110500"
"000300","2017-03-21","0.485100"
"000300","2017-03-22","-0.470100"
"000300","2017-03-23","0.345700"
"000300","2017-03-24","0.797900"
"000300","2017-03-27","-0.331300"
"000300","2017-03-28","-0.236600"
"000300","2017-03-29","-0.133000"
"000300","2017-03-30","-0.820600"
"000300","2017-03-31","0.561200"
"000300","2017-04-05","1.384400"
"000300","2017-04-06","0.289800"
"000300","2017-04-07","0.097200"
"000300","2017-04-10","-0.350400"
"000300","2017-04-11","0.347700"
"000300","2017-04-12","-0.224300"
"000300","2017-04-13","0.146100"
"000300","2017-04-14","-0.798400"
"000300","2017-04-17","-0.188200"
"000300","2017-04-18","-0.494200"
"000300","2017-04-19","-0.487100"
"000300","2017-04-20","0.454800"
"000300","2017-04-21","0.151300"
"000300","2017-04-24","-1.024800"
"000300","2017-04-25","0.283100"
"000300","2017-04-26","0.122300"
"000300","2017-04-27","0.044600"
"000300","2017-04-28","-0.202100"
"000300","2017-05-02","-0.383100"
"000300","2017-05-03","-0.392500"
"000300","2017-05-04","-0.256100"
"000300","2017-05-05","-0.641400"
"000300","2017-05-08","-0.701700"
"000300","2017-05-09","-0.187000"
"000300","2017-05-10","-0.442400"
"000300","2017-05-11","0.567600"
"000300","2017-05-12","0.856000"
"000300","2017-05-15","0.408100"
"000300","2017-05-16","0.866500"
"000300","2017-05-17","-0.544900"
"000300","2017-05-18","-0.347600"
"000300","2017-05-19","0.168800"
"000300","2017-05-22","0.217100"
"000300","2017-05-23","0.379800"
"000300","2017-05-24","-0.000800"
"000300","2017-05-25","1.795800"
"000300","2017-05-26","-0.149800"
"000300","2017-05-31","0.357700"
"000300","2017-06-01","0.138900"
"000300","2017-06-02","-0.321100"
"000300","2017-06-05","-0.509200"
"000300","2017-06-06","0.695600"
"000300","2017-06-07","1.173500"
"000300","2017-06-08","0.767100"
"000300","2017-06-09","0.426600"
"000300","2017-06-12","-0.049800"
"000300","2017-06-13","0.220400"
"000300","2017-06-14","-1.311100"
"000300","2017-06-15","-0.184000"
"000300","2017-06-16","-0.284300"
"000300","2017-06-19","0.991900"
"000300","2017-06-20","-0.201800"
"000300","2017-06-21","1.169100"
"000300","2017-06-22","0.066600"
"000300","2017-06-23","0.906300"
"000300","2017-06-26","1.247900"
"000300","2017-06-27","0.180600"
"000300","2017-06-28","-0.776900"
"000300","2017-06-29","0.621500"
"000300","2017-06-30","-0.055300"
"000300","2017-07-03","-0.435000"
"000300","2017-07-04","-0.845300"
"000300","2017-07-05","1.096600"
"000300","2017-07-06","0.011400"
"000300","2017-07-07","-0.113900"
"000300","2017-07-10","-0.061300"
"000300","2017-07-11","0.468600"
"000300","2017-07-12","-0.326500"
"000300","2017-07-13","0.767900"
"000300","2017-07-14","0.438700"
"000300","2017-07-17","-1.067600"
"000300","2017-07-18","0.098900"
"000300","2017-07-19","1.706100"
"000300","2017-07-20","0.486300"
"000300","2017-07-21","-0.514600"
"000300","2017-07-24","0.398800"
"000300","2017-07-25","-0.638700"
"000300","2017-07-26","-0.381000"
"000300","2017-07-27","0.183700"
"000300","2017-07-28","0.261200"
"000300","2017-07-31","0.429400"
"000300","2017-08-01","0.869700"
"000300","2017-08-02","-0.252800"
"000300","2017-08-03","-0.878200"
"000300","2017-08-04","-0.543100"
"000300","2017-08-07","0.518300"
"000300","2017-08-08","0.145400"
"000300","2017-08-09","-0.031300"
"000300","2017-08-10","-0.405300"
"000300","2017-08-11","-1.845300"
"000300","2017-08-14","1.297700"
"000300","2017-08-15","0.307800"
"000300","2017-08-16","-0.125100"
"000300","2017-08-17","0.536400"
"000300","2017-08-18","0.091300"
"000300","2017-08-21","0.438100"
"000300","2017-08-22","0.302200"
"000300","2017-08-23","0.101000"
"000300","2017-08-24","-0.570900"
"000300","2017-08-25","1.636200"
"000300","2017-08-28","1.237100"
"000300","2017-08-29","-0.212700"
"000300","2017-08-30","-0.006200"
"000300","2017-08-31","-0.318400"
"000300","2017-09-01","0.221000"
"000300","2017-09-04","0.393600"
"000300","2017-09-05","0.297200"
"000300","2017-09-06","-0.196900"
"000300","2017-09-07","-0.508600"
"000300","2017-09-08","-0.101300"
"000300","2017-09-11","-0.009000"
"000300","2017-09-12","0.321200"
"000300","2017-09-13","0.121700"
"000300","2017-09-14","-0.329200"
"000300","2017-09-15","0.035000"
"000300","2017-09-18","0.309200"
"000300","2017-09-19","-0.286900"
"000300","2017-09-20","0.269300"
"000300","2017-09-21","-0.120200"
"000300","2017-09-22","-0.002300"
"000300","2017-09-25","-0.519500"
"000300","2017-09-26","0.078300"
"000300","2017-09-27","0.010900"
"000300","2017-09-28","0.035000"
"000300","2017-09-29","0.365300"
"000300","2017-10-09","1.191400"
"000300","2017-10-10","0.197200"
"000300","2017-10-11","0.329700"
"000300","2017-10-12","0.263100"
"000300","2017-10-13","0.205700"
"000300","2017-10-16","-0.192700"
"000300","2017-10-17","-0.009600"
"000300","2017-10-18","0.794600"
"000300","2017-10-19","-0.327400"
"000300","2017-10-20","-0.111900"
"000300","2017-10-23","0.100500"
"000300","2017-10-24","0.727500"
"000300","2017-10-25","0.443400"
"000300","2017-10-26","0.418100"
"000300","2017-10-27","0.711000"
"000300","2017-10-30","-0.304500"
"000300","2017-10-31","-0.074900"
"000300","2017-11-01","-0.252000"
"000300","2017-11-02","0.012800"
"000300","2017-11-03","-0.111000"
"000300","2017-11-06","0.706100"
"000300","2017-11-07","0.829600"
"000300","2017-11-08","-0.153900"
"000300","2017-11-09","0.689100"
"000300","2017-11-10","0.883500"
"000300","2017-11-13","0.393100"
"000300","2017-11-14","-0.695800"
"000300","2017-11-15","-0.626500"
"000300","2017-11-16","0.769400"
"000300","2017-11-17","0.385800"
"000300","2017-11-20","0.557700"
"000300","2017-11-21","1.782600"
"000300","2017-11-22","0.233900"
"000300","2017-11-23","-2.960800"
"000300","2017-11-24","0.044000"
"000300","2017-11-27","-1.321900"
"000300","2017-11-28","0.145100"
"000300","2017-11-29","-0.051100"
"000300","2017-11-30","-1.175600"
"000300","2017-12-01","-0.198700"
"000300","2017-12-04","0.518200"
"000300","2017-12-05","0.530300"
"000300","2017-12-06","-0.602700"
"000300","2017-12-07","-1.114700"
"000300","2017-12-08","0.813900"
"000300","2017-12-11","1.651600"
"000300","2017-12-12","-1.314300"
"000300","2017-12-13","0.848500"
"000300","2017-12-14","-0.591100"
"000300","2017-12-15","-1.125000"
"000300","2017-12-18","0.111400"
"000300","2017-12-19","1.255600"
"000300","2017-12-20","-0.119900"
"000300","2017-12-21","0.926900"
"000300","2017-12-22","-0.325700"
"000300","2017-12-25","-0.322100"
"000300","2017-12-26","0.298900"
"000300","2017-12-27","-1.539700"
"000300","2017-12-28","0.693700"
"000300","2017-12-29","0.297500"
"000300","2018-01-02","1.402800"
"000300","2018-01-03","0.587000"
"000300","2018-01-04","0.423700"
"000300","2018-01-05","0.240700"
"000300","2018-01-08","0.517300"
"000300","2018-01-09","0.700400"
"000300","2018-01-10","0.442000"
"000300","2018-01-11","-0.052900"
"000300","2018-01-12","0.461600"
"000300","2018-01-15","0.005600"
"000300","2018-01-16","0.786600"
"000300","2018-01-17","-0.243200"
"000300","2018-01-18","0.548500"
"000300","2018-01-19","0.327200"
"000300","2018-01-22","1.194800"
"000300","2018-01-23","1.061100"
"000300","2018-01-24","0.165900"
"000300","2018-01-25","-0.565100"
"000300","2018-01-26","0.371600"
"000300","2018-01-29","-1.809600"
"000300","2018-01-30","-1.067300"
"000300","2018-01-31","0.465100"
"000300","2018-02-01","-0.701600"
"000300","2018-02-02","0.596700"
"000300","2018-02-05","0.068200"
"000300","2018-02-06","-2.930600"
"000300","2018-02-07","-2.371500"
"000300","2018-02-08","-0.949300"
"000300","2018-02-09","-4.272000"
"000300","2018-02-12","1.287600"
"000300","2018-02-13","1.170300"
"000300","2018-02-14","0.796000"
"000300","2018-02-22","2.162200"
"000300","2018-02-23","0.452900"
"000300","2018-02-26","1.162600"
"000300","2018-02-27","-1.443200"
"000300","2018-02-28","-0.870600"
"000300","2018-03-01","0.632400"
"000300","2018-03-02","-0.805700"
"000300","2018-03-05","0.040700"
"000300","2018-03-06","1.206200"
"000300","2018-03-07","-0.735500"
"000300","2018-03-08","1.014400"
"000300","2018-03-09","0.766800"
"000300","2018-03-12","0.457600"
"000300","2018-03-13","-0.882200"
"000300","2018-03-14","-0.437700"
"000300","2018-03-15","0.560200"
"000300","2018-03-16","-0.970200"
"000300","2018-03-19","0.439400"
"000300","2018-03-20","0.084800"
"000300","2018-03-21","-0.408400"
"000300","2018-03-22","-1.002200"
"000300","2018-03-23","-2.870700"
"000300","2018-03-26","-0.641300"
"000300","2018-03-27","0.860200"
"000300","2018-03-28","-1.802900"
"000300","2018-03-29","1.335900"
"000300","2018-03-30","0.114200"
"000300","2018-04-02","-0.297000"
"000300","2018-04-03","-0.628700"
"000300","2018-04-04","-0.197200"
"000300","2018-04-09","-0.050200"
"000300","2018-04-10","1.926900"
"000300","2018-04-11","0.284400"
"000300","2018-04-12","-1.008200"
"000300","2018-04-13","-0.705100"
"000300","2018-04-16","-1.608900"
"000300","2018-04-17","-1.581100"
"000300","2018-04-18","0.470600"
"000300","2018-04-19","1.209700"
"000300","2018-04-20","-1.337600"
"000300","2018-04-23","0.145500"
"000300","2018-04-24","2.048800"
"000300","2018-04-25","-0.384700"
"000300","2018-04-26","-1.912100"
"000300","2018-04-27","0.036800"
"000300","2018-05-02","0.180200"
"000300","2018-05-03","0.779900"
"000300","2018-05-04","-0.485200"
"000300","2018-05-07","1.578700"
"000300","2018-05-08","1.160300"
"000300","2018-05-09","-0.182100"
"000300","2018-05-10","0.553800"
"000300","2018-05-11","-0.519400"
"000300","2018-05-14","0.941300"
"000300","2018-05-15","0.378700"
"000300","2018-05-16","-0.796500"
"000300","2018-05-17","-0.739600"
"000300","2018-05-18","1.009600"
"000300","2018-05-21","0.465700"
"000300","2018-05-22","-0.383400"
"000300","2018-05-23","-1.321600"
"000300","2018-05-24","-0.710000"
"000300","2018-05-25","-0.280100"
"000300","2018-05-28","0.439200"
"000300","2018-05-29","-0.763100"
"000300","2018-05-30","-2.119800"
"000300","2018-05-31","2.121800"
"000300","2018-06-01","-0.836000"
"000300","2018-06-04","0.981000"
"000300","2018-06-05","0.991100"
"000300","2018-06-06","-0.207100"
"000300","2018-06-07","-0.165200"
"000300","2018-06-08","-1.341600"
"000300","2018-06-11","0.009700"
"000300","2018-06-12","1.216200"
"000300","2018-06-13","-0.983100"
"000300","2018-06-14","-0.395200"
"000300","2018-06-15","-0.528200"
"000300","2018-06-19","-3.525200"
"000300","2018-06-20","0.395700"
"000300","2018-06-21","-1.168500"
"000300","2018-06-22","0.443600"
"000300","2018-06-25","-1.341900"
"000300","2018-06-26","-0.824800"
"000300","2018-06-27","-2.034700"
"000300","2018-06-28","-1.033100"
"000300","2018-06-29","2.554600"
"000300","2018-07-02","-2.934200"
"000300","2018-07-03","0.038600"
"000300","2018-07-04","-1.335600"
"000300","2018-07-05","-0.633500"
"000300","2018-07-06","0.678700"
"000300","2018-07-09","2.795200"
"000300","2018-07-10","0.240900"
"000300","2018-07-11","-1.729900"
"000300","2018-07-12","2.157800"
"000300","2018-07-13","0.334200"
"000300","2018-07-16","-0.589900"
"000300","2018-07-17","-0.654000"
"000300","2018-07-18","-0.523400"
"000300","2018-07-19","-0.086800"
"000300","2018-07-20","1.882900"
"000300","2018-07-23","0.940700"
"000300","2018-07-24","1.587100"
"000300","2018-07-25","-0.110400"
"000300","2018-07-26","-1.160100"
"000300","2018-07-27","-0.424700"
"000300","2018-07-30","-0.174600"
"000300","2018-07-31","0.073300"
"000300","2018-08-01","-1.997600"
"000300","2018-08-02","-2.217000"
"000300","2018-08-03","-1.651600"
"000300","2018-08-06","-1.267200"
"000300","2018-08-07","2.920500"
"000300","2018-08-08","-1.613700"
"000300","2018-08-09","2.504800"
"000300","2018-08-10","0.220400"
"000300","2018-08-13","-0.431000"
"000300","2018-08-14","-0.514100"
"000300","2018-08-15","-2.399600"
"000300","2018-08-16","-0.463200"
"000300","2018-08-17","-1.437700"
"000300","2018-08-20","1.165200"
"000300","2018-08-21","1.818000"
"000300","2018-08-22","-0.561900"
"000300","2018-08-23","0.364900"
"000300","2018-08-24","0.159900"
"000300","2018-08-27","2.443000"
"000300","2018-08-28","-0.188000"
"000300","2018-08-29","-0.399900"
"000300","2018-08-30","-1.047700"
"000300","2018-08-31","-0.495100"
"000300","2018-09-03","-0.380200"
"000300","2018-09-04","1.266600"
"000300","2018-09-05","-1.954800"
"000300","2018-09-06","-1.069100"
"000300","2018-09-07","0.452500"
"000300","2018-09-10","-1.451500"
"000300","2018-09-11","-0.181300"
"000300","2018-09-12","-0.688100"
"000300","2018-09-13","1.078700"
"000300","2018-09-14","0.170700"
"000300","2018-09-17","-1.146400"
"000300","2018-09-18","2.012800"
"000300","2018-09-19","1.316700"
"000300","2018-09-20","-0.071100"
"000300","2018-09-21","3.031900"
"000300","2018-09-25","-0.899600"
"000300","2018-09-26","1.107700"
"000300","2018-09-27","-0.399500"
"000300","2018-09-28","1.036400"
"000300","2018-10-08","-4.302800"
"000300","2018-10-09","-0.067100"
"000300","2018-10-10","-0.215700"
"000300","2018-10-11","-4.799000"
"000300","2018-10-12","1.492000"
"000300","2018-10-15","-1.396300"
"000300","2018-10-16","-0.814900"
"000300","2018-10-17","0.557000"
"000300","2018-10-18","-2.368400"
"000300","2018-10-19","2.974500"
"000300","2018-10-22","4.316700"
"000300","2018-10-23","-2.655600"
"000300","2018-10-24","0.150000"
"000300","2018-10-25","0.191500"
"000300","2018-10-26","-0.647200"
"000300","2018-10-29","-3.048400"
"000300","2018-10-30","1.084600"
"000300","2018-10-31","1.400600"
"000300","2018-11-01","0.736000"
"000300","2018-11-02","3.563400"
"000300","2018-11-05","-0.833100"
"000300","2018-11-06","-0.603300"
"000300","2018-11-07","-0.654900"
"000300","2018-11-08","-0.283600"
"000300","2018-11-09","-1.410900"
"000300","2018-11-12","1.190100"
"000300","2018-11-13","1.005900"
"000300","2018-11-14","-1.002000"
"000300","2018-11-15","1.167900"
"000300","2018-11-16","0.471900"
"000300","2018-11-19","1.133600"
"000300","2018-11-20","-2.312700"
"000300","2018-11-21","0.251200"
"000300","2018-11-22","-0.373900"
"000300","2018-11-23","-2.207300"
"000300","2018-11-26","-0.071000"
"000300","2018-11-27","-0.127400"
"000300","2018-11-28","1.328900"
"000300","2018-11-29","-1.298500"
"000300","2018-11-30","1.116600"
"000300","2018-12-03","2.781900"
"000300","2018-12-04","0.207300"
"000300","2018-12-05","-0.480600"
"000300","2018-12-06","-2.162700"
"000300","2018-12-07","-0.003400"
"000300","2018-12-10","-1.156700"
"000300","2018-12-11","0.478700"
"000300","2018-12-12","0.341600"
"000300","2018-12-13","1.548100"
"000300","2018-12-14","-1.670400"
"000300","2018-12-17","-0.148900"
"000300","2018-12-18","-1.036600"
"000300","2018-12-19","-1.192300"
"000300","2018-12-20","-0.767000"
"000300","2018-12-21","-1.239500"
"000300","2018-12-24","0.290600"
"000300","2018-12-25","-0.688400"
"000300","2018-12-26","-0.505400"
"000300","2018-12-27","-0.384000"
"000300","2018-12-28","0.673700"
"000300","2019-01-02","-1.365800"
"000300","2019-01-03","-0.158000"
"000300","2019-01-04","2.395800"
"000300","2019-01-07","0.607000"
"000300","2019-01-08","-0.216100"
"000300","2019-01-09","1.009700"
"000300","2019-01-10","-0.188100"
"000300","2019-01-11","0.719000"
"000300","2019-01-14","-0.872200"
"000300","2019-01-15","1.962500"
"000300","2019-01-16","0.021200"
"000300","2019-01-17","-0.550900"
"000300","2019-01-18","1.824200"
"000300","2019-01-21","0.551200"
"000300","2019-01-22","-1.328400"
"000300","2019-01-23","-0.072000"
"000300","2019-01-24","0.564400"
"000300","2019-01-25","0.813200"
"000300","2019-01-28","-0.021700"
"000300","2019-01-29","0.320100"
"000300","2019-01-30","-0.798000"
"000300","2019-01-31","1.046200"
"000300","2019-02-01","1.429400"
"000300","2019-02-11","1.819200"
"000300","2019-02-12","0.721700"
"000300","2019-02-13","2.002600"
"000300","2019-02-14","0.150500"
"000300","2019-02-15","-1.864600"
"000300","2019-02-18","3.206000"
"000300","2019-02-19","-0.178100"
"000300","2019-02-20","0.358200"
"000300","2019-02-21","-0.267100"
"000300","2019-02-22","2.248600"
"000300","2019-02-25","5.947700"
"000300","2019-02-26","-1.200900"
"000300","2019-02-27","-0.171000"
"000300","2019-02-28","-0.245300"
"000300","2019-03-01","2.189600"
"000300","2019-03-04","1.183800"
"000300","2019-03-05","0.577400"
"000300","2019-03-06","0.840600"
"000300","2019-03-07","-1.019700"
"000300","2019-03-08","-3.971600"
"000300","2019-03-11","1.978800"
"000300","2019-03-12","0.680900"
"000300","2019-03-13","-0.829700"
"000300","2019-03-14","-0.690300"
"000300","2019-03-15","1.257800"
"000300","2019-03-18","2.850300"
"000300","2019-03-19","-0.461700"
"000300","2019-03-20","0.038500"
"000300","2019-03-21","0.037800"
"000300","2019-03-22","-0.080500"
"000300","2019-03-25","-2.373000"
"000300","2019-03-26","-1.132500"
"000300","2019-03-27","1.160600"
"000300","2019-03-28","-0.400500"
"000300","2019-03-29","3.860800"
"000300","2019-04-01","2.623400"
"000300","2019-04-02","-0.066500"
"000300","2019-04-03","1.281000"
"000300","2019-04-04","0.996300"
"000300","2019-04-08","-0.123100"
"000300","2019-04-09","0.448600"
"000300","2019-04-10","0.255600"
"000300","2019-04-11","-2.160400"
"000300","2019-04-12","-0.224200"
"000300","2019-04-15","-0.328300"
"000300","2019-04-16","2.773600"
"000300","2019-04-17","0.035500"
"000300","2019-04-18","-0.371000"
"000300","2019-04-19","1.191800"
"000300","2019-04-22","-2.305400"
"000300","2019-04-23","-0.164100"
"000300","2019-04-24","0.275800"
"000300","2019-04-25","-2.190300"
"000300","2019-04-26","-1.332900"
"000300","2019-04-29","0.284300"
"000300","2019-04-30","0.330200"
"000300","2019-05-06","-5.841600"
"000300","2019-05-07","0.978400"
"000300","2019-05-08","-1.430100"
"000300","2019-05-09","-1.847500"
"000300","2019-05-10","3.632300"
"000300","2019-05-13","-1.654600"
"000300","2019-05-14","-0.642600"
"000300","2019-05-15","2.248000"
"000300","2019-05-16","0.452700"
"000300","2019-05-17","-2.542800"
"000300","2019-05-20","-0.848800"
"000300","2019-05-21","1.354000"
"000300","2019-05-22","-0.474400"
"000300","2019-05-23","-1.792500"
"000300","2019-05-24","0.277600"
"000300","2019-05-27","1.204300"
"000300","2019-05-28","0.964000"
"000300","2019-05-29","-0.227400"
"000300","2019-05-30","-0.620300"
"000300","2019-05-31","-0.312900"
"000300","2019-06-03","0.061300"
"000300","2019-06-04","-0.923600"
"000300","2019-06-05","-0.037800"
"000300","2019-06-06","-0.901500"
"000300","2019-06-10","1.292300"
"000300","2019-06-11","3.005800"
"000300","2019-06-12","-0.757700"
"000300","2019-06-13","-0.154500"
"000300","2019-06-14","-0.827900"
"000300","2019-06-17","-0.001500"
"000300","2019-06-18","0.350100"
"000300","2019-06-19","1.317400"
"000300","2019-06-20","3.029700"
"000300","2019-06-21","0.141600"
"000300","2019-06-24","0.191100"
"000300","2019-06-25","-1.040200"
"000300","2019-06-26","-0.183600"
"000300","2019-06-27","1.067000"
"000300","2019-06-28","-0.240700"
"000300","2019-07-01","2.881300"
"000300","2019-07-02","0.034500"
"000300","2019-07-03","-1.108300"
"000300","2019-07-04","-0.524800"
"000300","2019-07-05","0.519000"
"000300","2019-07-08","-2.322300"
"000300","2019-07-09","-0.254000"
"000300","2019-07-10","-0.168500"
"000300","2019-07-11","-0.040100"
"000300","2019-07-12","0.621100"
"000300","2019-07-15","0.405800"
"000300","2019-07-16","-0.453500"
"000300","2019-07-17","-0.058000"
"000300","2019-07-18","-0.952400"
"000300","2019-07-19","1.049600"
"000300","2019-07-22","-0.689900"
"000300","2019-07-23","0.217700"
"000300","2019-07-24","0.789400"
"000300","2019-07-25","0.817700"
"000300","2019-07-26","0.194800"
"000300","2019-07-29","-0.111400"
"000300","2019-07-30","0.416400"
"000300","2019-07-31","-0.903300"
"000300","2019-08-01","-0.831500"
"000300","2019-08-02","-1.473200"
"000300","2019-08-05","-1.914600"
"000300","2019-08-06","-1.070800"
"000300","2019-08-07","-0.409700"
"000300","2019-08-08","1.321700"
"000300","2019-08-09","-0.974700"
"000300","2019-08-12","1.804700"
"000300","2019-08-13","-0.901700"
"000300","2019-08-14","0.454200"
"000300","2019-08-15","0.315000"
"000300","2019-08-16","0.447700"
"000300","2019-08-19","2.171000"
"000300","2019-08-20","-0.088700"
"000300","2019-08-21","-0.157700"
"000300","2019-08-22","0.310600"
"000300","2019-08-23","0.721200"
"000300","2019-08-26","-1.438200"
"000300","2019-08-27","1.355200"
"000300","2019-08-28","-0.376300"
"000300","2019-08-29","-0.326000"
"000300","2019-08-30","0.248000"
"000300","2019-09-02","1.282600"
"000300","2019-09-03","0.137500"
"000300","2019-09-04","0.840500"
"000300","2019-09-05","1.011900"
"000300","2019-09-06","0.590700"
"000300","2019-09-09","0.619000"
"000300","2019-09-10","-0.344400"
"000300","2019-09-11","-0.736600"
"000300","2019-09-12","1.075800"
"000300","2019-09-16","-0.369200"
"000300","2019-09-17","-1.680100"
"000300","2019-09-18","0.484800"
"000300","2019-09-19","0.365700"
"000300","2019-09-20","0.287200"
"000300","2019-09-23","-1.143100"
"000300","2019-09-24","0.267700"
"000300","2019-09-25","-0.771400"
"000300","2019-09-26","-0.771000"
"000300","2019-09-27","0.299800"
"000300","2019-09-30","-0.989600"
"000300","2019-10-08","0.606900"
"000300","2019-10-09","0.144900"
"000300","2019-10-10","0.817000"
"000300","2019-10-11","0.957100"
"000300","2019-10-14","1.061300"
"000300","2019-10-15","-0.429800"
"000300","2019-10-16","-0.344600"
"000300","2019-10-17","0.064700"
"000300","2019-10-18","-1.422700"
"000300","2019-10-21","0.296200"
"000300","2019-10-22","0.387600"
"000300","2019-10-23","-0.636500"
"000300","2019-10-24","-0.010800"
"000300","2019-10-25","0.674900"
"000300","2019-10-28","0.764600"
"000300","2019-10-29","-0.416600"
"000300","2019-10-30","-0.485900"
"000300","2019-10-31","-0.115000"
"000300","2019-11-01","1.688700"
"000300","2019-11-04","0.651100"
"000300","2019-11-05","0.620700"
"000300","2019-11-06","-0.448000"
